vtkOriginalIndices,Points:0,Points:1,Points:2,velocity:0,velocity:1,velocity:2
30432,-1.14461,0.672073,-11.462,-13.2358,-10.5829,-5.33163
30433,-2.04853,-0.993154,-11.4318,-12.7142,-13.1792,-13.3441
30434,0.16116,-1.2884,9.33456,6.54028,4.52441,-25.378
30435,0.347312,0.75162,1.64081,-3.65548,7.25643,-39.6935
30436,0.108604,1.49618,-0.579117,-2.61551,14.0324,-47.2419
30437,7.8296,4.15931,-18.2068,7.12452,7.83314,-61.3452
30438,0.378973,0.660254,7.47376,1.8632,4.35237,-23.3018
30439,-0.178493,1.53268,-1.12054,-2.03403,14.875,-46.989
30440,3.59364,3.34554,-9.5186,12.7278,-9.00978,-14.3377
30441,-1.11694,-0.856442,9.80848,7.18233,5.30051,-24.4148
30442,0.530414,0.510147,7.13474,1.00213,3.78689,-20.9294
30443,0.757877,-0.40462,4.24919,-2.00946,4.90959,-23.135
30444,0.470299,0.117041,8.57228,3.96701,2.7785,-21.5301
30445,0.431535,3.41755,-6.62688,13.6665,4.10374,-57.3515
30446,-1.69465,-1.04657,-12.2053,-17.8262,-16.0146,-14.0106
30447,-0.0132037,-0.517062,8.55902,3.88556,2.79715,-21.3816
30448,-1.7762,-0.453907,-11.7845,-13.6685,-14.2375,-10.9872
30449,-0.449543,0.643515,6.64926,0.803042,3.04529,-17.9053
30450,-0.201902,0.637218,-0.476352,-3.3979,16.8673,-52.0048
30451,-2.74793,-1.52587,-11.7077,-13.0899,-10.2738,-18.8921
30452,-0.766076,-0.0562013,7.83696,1.7156,2.90654,-21.0328
30453,-1.12544,0.00229973,11.0026,9.1128,5.856,-20.9086
30454,-0.223439,0.664682,0.0456097,-3.04199,12.0836,-42.6966
30455,-1.92733,-1.13188,11.1293,10.4323,7.56418,-23.6458
30456,0.912214,0.608272,6.17497,2.51799,2.04687,-19.5539
30457,5.70346,-1.2442,-15.5132,4.82327,55.794,-38.7466
30458,0.713404,2.73791,-9.68066,-12.8176,-48.5306,-56.5381
30459,-0.953304,0.395274,10.418,8.77941,5.09335,-26.3706
30460,-2.02764,-1.59819,11.5615,5.3904,3.63944,-19.4871
30461,0.146592,0.313321,3.87759,-0.762361,5.28736,-28.0593
30462,3.20312,3.77168,-10.0568,6.29643,-5.0585,-12.6852
30463,-0.79589,-0.26914,3.74755,0.0178142,4.96981,-20.9428
30464,-0.366563,1.27519,1.4039,-1.91698,8.38014,-47.4137
30465,-0.659693,0.389814,7.55216,1.15589,4.63807,-24.4484
30466,-0.117489,-1.69634,10.4232,7.58186,5.10776,-21.3054
30467,-1.05387,-0.152295,6.59033,-0.0543706,4.46058,-22.2943
30468,0.109614,-1.55077,8.30349,2.61242,1.15095,-16.7776
30469,0.835455,0.55021,7.09218,0.786114,3.24969,-15.7879
30470,3.07243,3.86075,-9.48346,16.4082,-7.64921,-18.1573
30471,-0.492126,0.560693,10.2419,4.97979,2.84446,-17.7677
30472,-3.64126,-2.0699,-13.7467,-20.4281,-20.2312,-63.1187
30473,-1.6626,-0.778867,-11.8288,-14.4857,-14.1201,-12.0046
30474,-2.42044,-1.31496,-12.2774,-18.6143,-17.3359,-21.1389
30475,0.00554289,-0.491816,7.61954,2.22686,3.04171,-20.6962
30476,0.63777,1.09988,1.61886,-10.1955,4.74326,-43.2654
30477,0.407492,2.78672,-5.90395,16.5454,11.3191,-52.6811
30478,8.2951,4.51526,-19.2267,17.9583,17.4919,-59.1115
30479,-0.0213944,0.30921,7.07545,1.08193,3.57408,-20.2603
30480,2.87698,2.70792,-9.60779,12.1447,-15.3386,-16.4097
30481,3.25009,2.56832,-9.09341,6.23276,-13.9982,-11.6272
30482,1.55004,3.08159,-7.53163,23.6073,4.02545,-44.4292
30483,0.894002,0.206629,6.36481,1.08936,3.62341,-22.9832
30484,-0.838966,0.481395,10.5453,6.96827,3.54658,-19.0675
30485,5.75725,2.1346,-15.636,20.8119,82.5882,6.51886
30486,-0.0187921,1.62742,-1.34191,-1.23645,15.847,-45.7329
30487,0.209063,1.12985,6.7254,1.01286,2.74307,-13.9016
30488,-0.796192,-0.238533,5.81251,2.15202,3.10424,-21.5567
30489,-0.825133,-1.81649,11.961,11.9079,1.0797,-14.8551
30490,4.99032,-0.988752,-13.6444,32.795,-53.4865,-62.8015
30491,0.413785,2.22398,-9.69217,-16.0733,-40.1126,-48.4043
30492,-4.36105,3.35705,-16.3827,-37.0301,46.6078,-57.097
30493,-0.452665,-1.21378,12.1016,9.74872,6.42372,-19.9481
30494,5.81536,2.12074,-15.395,20.9673,41.1752,-9.87016
30495,-1.23569,-0.790864,9.87956,7.17659,4.8201,-24.4806
30496,-0.778034,-1.6191,12.7103,5.33376,0.58668,-7.86448
30497,-2.22919,-0.442319,-11.5158,-11.4954,-15.1308,-12.5197
30498,-0.525897,-0.483169,10.9998,8.78149,6.01752,-20.3042
30499,-3.0608,-0.711155,-16.0555,25.4383,81.1232,-14.1922
30500,-0.333852,0.497745,1.37612,-0.52267,9.79696,-43.2619
30501,-0.125937,0.155241,3.53672,-0.452746,6.05509,-29.2802
30502,-1.17289,-0.159392,-10.5466,-13.2094,-13.4681,-6.39062
30503,-0.166442,-0.380069,5.96238,0.906897,3.50458,-20.9145
30504,3.49168,0.653795,-11.8245,14.482,-18.2856,-22.266
30505,-0.0446708,0.782044,4.95733,0.689907,3.273,-25.4842
30506,-4.64524,4.05741,-17.7569,-26.6784,43.4727,-73.6562
30507,4.85122,-1.23748,-15.2166,9.66153,51.896,-28.2002
30508,-0.270482,0.750328,1.6233,-1.42467,8.41884,-41.801
30509,0.68131,0.546785,5.99751,0.959694,2.47782,-21.2516
30510,-0.907427,1.78747,-0.997926,-2.73426,14.4411,-40.7298
30511,-0.10629,2.97152,-5.45063,14.3377,12.6692,-47.5564
30512,0.195215,-0.612941,9.78497,6.38185,3.9531,-21.3405
30513,-2.9371,2.13785,-15.2084,-37.0845,37.6986,11.0234
30514,-1.13514,0.308029,10.4535,9.17078,5.29204,-25.5417
30515,-1.13572,-1.87388,12.503,12.9182,10.1711,-22.2164
30516,2.75099,3.51305,-8.37335,-7.31742,-10.5356,5.49866
30517,-0.990089,-1.41386,10.7865,9.5403,7.10319,-22.2812
30518,-0.844662,-1.09173,9.5433,5.59557,3.93415,-23.506
30519,-2.79787,-1.77745,-12.8017,-24.3403,-20.689,-35.6224
30520,2.90713,3.1878,-10.1144,10.336,-10.0628,-17.8722
30521,-0.692989,-0.77472,5.44237,1.31441,4.54166,-19.0847
30522,-0.209894,-1.29981,8.93746,4.42782,2.20961,-22.8728
30523,1.27077,3.37598,-6.9183,26.8156,5.26457,-66.6326
30524,-1.78632,-0.652115,13.3301,7.1213,6.2853,-13.1502
30525,-0.769408,0.898402,-10.5517,-20.7849,-27.1742,-10.1399
30526,-0.906742,0.465476,-10.7324,-14.4019,-14.9811,-6.91819
30527,-0.907331,1.09994,-10.7049,-11.7829,-13.5624,-4.80452
30528,-0.590858,0.284476,9.59763,5.13554,3.30357,-20.2772
30529,0.813775,-0.433612,4.47804,-0.622393,5.0714,-20.8485
30530,-0.676504,1.47464,-10.7018,-10.712,-17.1529,-5.7295
30531,-0.075305,1.78562,-0.359403,-3.90705,14.1279,-54.3084
30532,-3.5412,-1.82787,-13.1803,-19.4171,-18.3026,-43.6783
30533,-0.0281351,0.606824,-10.3977,-9.82576,-20.4684,-7.12847
30534,-1.2696,-0.34485,9.68024,6.55071,5.61756,-25.5755
30535,-0.849545,0.878062,-0.806975,-4.14467,11.673,-36.0023
30536,-0.874199,0.108709,8.97631,4.88974,3.09327,-22.582
30537,-0.794237,0.334039,3.41061,1.80165,6.0501,-34.2613
30538,-0.323203,-1.23166,7.76193,2.70911,2.12685,-21.6222
30539,0.0281357,3.26199,-7.40951,11.115,-0.186108,-56.4079
30540,-2.01695,-2.05247,12.5346,15.8497,13.3311,-28.4386
30541,-1.3728,-0.877671,12.2186,17.1258,13.8259,-29.6824
30542,2.80896,2.57711,-9.59736,15.1874,-21.9422,-21.3289
30543,-0.815941,-1.79017,12.3105,10.9422,2.06246,-12.0665
30544,-2.29516,-1.10685,12.2123,12.3629,9.97438,-22.2316
30545,-0.768648,0.296439,10.2866,7.75881,5.18298,-22.7933
30546,0.596935,-0.00886423,6.15507,0.850214,3.11683,-20.0513
30547,4.69009,-0.283984,-12.8276,13.0541,-67.9046,-64.0271
30548,-0.338746,0.930981,3.61601,0.400232,4.76724,-29.8119
30549,0.231015,-1.12505,8.68386,4.40054,2.94375,-22.4027
30550,-0.0249942,-0.803398,4.46598,-0.880605,7.4912,-27.135
30551,0.887418,-0.478825,7.25744,2.07312,3.29653,-21.902
30552,-0.824045,0.161326,2.47412,1.94036,5.75543,-26.0965
30553,-3.37288,-2.46227,-13.3365,-16.723,-19.9692,-48.3986
30554,-0.707018,0.658687,8.42555,4.15694,0.919568,-18.581
30555,3.05643,1.45966,-10.8791,5.59658,-11.5066,-9.63858
30556,0.384776,1.09477,0.721545,-4.97831,11.0564,-51.6293
30557,-0.74905,-1.79999,10.7945,10.4569,7.47348,-22.0378
30558,-0.0919393,0.0969582,5.66862,0.995272,2.9728,-21.9908
30559,-0.255478,1.80864,-3.98727,5.81721,17.67,-54.5523
30560,0.492342,2.02864,-3.39747,4.48735,12.9314,-31.7371
30561,0.55763,0.596971,1.88583,-3.54279,8.50217,-41.0901
30562,0.242351,2.59991,-9.99762,-14.7036,-45.8706,-49.2229
30563,0.339873,1.11893,5.85945,0.570848,-0.449691,-25.3424
30564,0.381161,0.716962,1.20826,-4.80404,8.10829,-42.2362
30565,-1.21656,-0.650161,-10.5282,-11.5694,-11.3641,-7.06772
30566,-0.520746,0.514364,7.29983,-0.0954869,5.12088,-21.2334
30567,3.58929,1.11302,-11.649,6.6529,-13.8283,-12.8004
30568,0.406238,0.381043,1.60067,-4.46661,10.541,-43.761
30569,-0.49458,1.41227,-0.545071,-3.35578,13.5474,-45.3626
30570,0.0913459,0.365805,8.86502,4.0871,2.70808,-19.9273
30571,3.81773,3.30621,-10.8654,4.19902,-5.44581,-8.2507
30572,0.806855,3.5243,-7.64947,18.6963,0.480954,-60.8496
30573,3.13874,1.82723,-11.5708,7.00125,-13.0091,-8.94224
30574,-2.91252,1.10669,-15.5394,-4.34852,88.2558,16.9933
30575,0.391523,0.433334,2.57359,-2.10641,7.14755,-33.5546
30576,2.7196,3.8071,-8.90518,31.6842,5.91288,-19.0363
30577,3.05579,3.4038,-10.278,9.2878,-8.15876,-17.8299
30578,-0.788979,-0.36794,8.4125,3.34668,2.6406,-22.5015
30579,3.64118,1.04131,-12.118,8.71447,-19.978,-16.4902
30580,-0.118383,-0.4003,7.21432,1.55542,3.3266,-20.6214
30581,-0.204862,0.296867,3.08574,-0.432919,6.32769,-31.3329
30582,-0.757924,2.46085,-3.82821,7.44604,18.2675,-52.0747
30583,-0.760969,2.47464,-4.65195,8.96381,11.7385,-33.0777
30584,0.378507,0.416866,3.62038,-1.41951,5.40747,-29.1635
30585,5.0631,-1.43123,-14.364,34.4438,-36.2723,-78.5569
30586,3.15824,2.26919,-11.3567,5.73288,-10.9137,-8.14754
30587,0.0392279,0.659281,2.605,-1.28738,6.3721,-34.1801
30588,-0.162471,-0.0307241,5.63589,0.996068,3.24255,-22.0401
30589,-1.18558,-0.243024,7.31656,-0.49589,4.72029,-20.5014
30590,-0.174265,0.581129,1.84923,-1.32591,8.17898,-39.3181
30591,-0.371894,1.1719,-1.50502,-2.16167,17.2048,-46.3781
30592,3.6248,1.80822,-11.5479,4.76337,-11.829,-8.72472
30593,-1.60503,-0.858468,-11.5823,-14.0525,-13.3981,-11.695
30594,3.48974,2.97908,-10.8918,4.99355,-7.67874,-9.44286
30595,4.85306,-1.28174,-14.1648,36.5058,-50.2317,-74.1667
30596,-0.116401,0.871324,6.64712,0.797916,3.14857,-18.2989
30597,3.52227,1.68075,-10.8909,4.41024,-10.1489,-8.85774
30598,-0.994764,0.0552671,-10.4841,-13.9468,-14.8723,-6.10148
30599,0.944569,0.679811,4.462,-1.95653,3.87209,-27.2573
30600,-0.944644,0.427923,3.52717,1.96377,6.06877,-31.2234
30601,-0.673097,0.346353,4.95053,1.28464,3.44985,-24.7083
30602,2.42845,3.75462,-8.96487,34.8959,7.51586,-25.6024
30603,-1.02517,0.464944,7.06709,-0.689442,4.68561,-16.7222
30604,-3.76017,-2.31929,-14.8953,-4.09845,24.2398,-95.8718
30605,-0.575993,0.84591,1.26354,-1.13735,9.95588,-46.2942
30606,3.16418,3.27753,-10.6187,6.35601,-7.86871,-15.1649
30607,5.27721,1.71268,-15.5176,12.2118,88.7128,13.6428
30608,0.325019,1.97649,-3.42014,5.90665,20.6262,-57.9141
30609,8.14975,4.55928,-18.8409,30.4908,16.8493,-87.433
30610,0.0444497,2.79822,-5.4154,14.5601,12.9358,-48.3285
30611,-1.73896,0.410293,-11.0493,-12.3877,-9.61994,-6.36984
30612,0.350507,-1.19299,8.76669,4.96147,3.31665,-25.2213
30613,-0.247753,-0.24736,9.19176,5.00612,3.18091,-21.5632
30614,5.37587,2.09345,-15.5947,14.4369,94.609,11.4844
30615,5.44798,-1.3284,-14.0791,-2.16902,22.0764,-34.6118
30616,-0.502328,1.15538,2.46758,0.0393324,5.6714,-40.1071
30617,-3.03561,-2.47984,-14.7129,4.08802,29.3299,-74.5058
30618,-0.139471,1.13129,2.19591,-1.43336,5.59364,-36.8305
30619,5.1761,1.61982,-15.8557,6.91885,99.3647,16.8392
30620,3.56458,1.46934,-10.3415,4.21375,-9.62161,-8.27046
30621,0.670912,0.653096,7.40967,0.117707,3.39328,-17.881
30622,-2.40974,-0.724524,-12.1939,-18.7487,-21.1477,-19.3824
30623,-1.12556,-1.56043,11.9017,17.3407,9.03488,-27.495
30624,-0.676279,-1.06396,9.65055,6.61796,4.57361,-23.9994
30625,0.129613,-0.159503,8.94912,4.61178,2.9182,-21.033
30626,-0.204625,-0.465471,8.84214,4.3695,2.97226,-21.8333
30627,0.625952,0.987518,3.4278,-3.09566,5.09645,-37.5251
30628,3.22589,1.94943,-11.7181,4.94288,-10.2681,-6.38811
30629,-2.26346,-1.33334,12.3308,14.679,12.1283,-26.6338
30630,-0.315902,-1.0047,11.4528,10.6711,7.31793,-23.0547
30631,3.88028,1.54169,-10.1808,4.02539,-9.20189,-7.46039
30632,0.339758,-0.147939,3.28727,-1.0012,7.52026,-29.6128
30633,-0.922761,-1.29583,9.48077,7.68303,5.42955,-31.0287
30634,-0.469434,-1.70633,11.9559,8.43309,4.21487,-16.5483
30635,0.238079,1.14219,6.09883,3.03505,-1.63962,-21.6656
30636,0.752498,-0.26846,4.10655,-2.70951,6.53929,-28.7495
30637,-1.25244,-0.514363,12.2412,10.9662,12.9329,-15.1748
30638,0.614871,-0.309603,4.24376,-1.75464,7.30203,-28.4326
30639,-1.94282,-1.29437,-11.7143,-14.5547,-13.1218,-14.6633
30640,0.478742,2.67729,-5.50075,15.4977,13.0399,-51.1867
30641,-3.48624,-2.2107,-15.0575,-0.571325,27.328,-78.8883
30642,0.853118,0.406776,3.39181,-3.6576,5.8743,-34.1147
30643,0.866712,0.344309,3.23721,-2.83969,5.49087,-31.1523
30644,-0.865304,-2.02306,12.6327,3.55932,0.840956,-7.36482
30645,-0.811225,-0.333036,-11.8993,-14.1412,-13.1753,-8.74567
30646,-3.23658,-2.68022,-14.6556,6.7291,6.58545,-73.7654
30647,0.496181,2.98719,-8.96118,-14.0477,-20.449,-65.2568
30648,-1.9769,-0.512348,11.1033,9.19652,5.98027,-19.9865
30649,-4.4359,4.58371,-17.7734,-14.0115,24.3099,-53.4954
30650,-0.406686,1.5234,0.431351,-3.39429,11.7955,-50.9769
30651,-0.0635977,0.648886,1.55726,-2.26928,8.51778,-41.4497
30652,-1.69232,-1.10608,11.1098,8.96267,7.07139,-22.3215
30653,-0.750718,-0.252607,3.57294,0.73587,6.02752,-25.1668
30654,3.95213,-0.0196202,-12.1438,14.6061,-32.1841,-37.7407
30655,-0.293099,1.80485,-1.15399,-2.39517,14.7612,-46.6448
30656,0.401516,-0.52123,5.66765,0.250115,4.19627,-20.7441
30657,0.0355527,-0.821385,5.33206,0.326885,5.05671,-23.7881
30658,-1.26205,-1.13279,12.3904,17.5515,13.4513,-29.358
30659,-1.38869,-1.54005,12.9225,15.4751,12.5837,-27.5996
30660,-0.999088,-0.511597,7.48042,1.02623,3.60937,-25.3177
30661,0.209888,1.22548,4.60865,-1.18144,3.1673,-27.123
30662,-0.484529,0.264991,0.627238,-4.01491,6.85051,-38.17
30663,3.50597,2.84034,-9.63621,8.36872,-10.0372,-11.5767
30664,-0.30335,0.74435,0.316194,-4.29797,10.868,-43.5924
30665,3.21323,1.26075,-11.7726,7.25726,-12.9374,-10.0395
30666,-0.31567,1.99454,-1.50512,-1.90241,15.9119,-48.4878
30667,-3.11347,-1.29826,-12.3977,-14.4567,-18.4431,-21.8514
30668,-0.0578199,2.79327,-6.17877,26.2601,18.0984,-71.083
30669,-0.00378117,-0.435895,6.44439,1.0176,3.34753,-20.1592
30670,5.39556,0.936004,-15.5077,3.9145,49.1044,6.49397
30671,3.37653,0.928093,-11.5471,7.57921,-12.9933,-15.0065
30672,6.09723,3.67483,-15.9686,47.8578,61.7771,-56.1903
30673,4.7231,1.29891,-10.5647,0.853954,-7.1045,-9.05523
30674,1.04851,0.0679755,6.7119,1.56092,2.58143,-16.6698
30675,0.464203,-0.863351,8.26855,3.47773,2.5491,-20.8195
30676,-0.157415,0.0944298,6.71657,0.989932,3.2484,-20.0573
30677,0.368552,1.10526,-10.5256,-6.14417,-44.0561,-12.9339
30678,-0.383814,1.06324,4.32905,1.45702,4.62178,-29.5331
30679,0.00343582,2.01853,-4.7204,14.7104,19.6495,-52.0957
30680,-0.924259,-1.08047,12.6249,11.5584,5.25531,-13.529
30681,-0.345426,0.980092,-0.571795,-3.20946,14.04,-44.3855
30682,-0.138086,2.3382,-10.2431,-26.0524,-52.5173,-35.329
30683,-1.44486,-1.24703,-11.526,-16.742,-13.8236,-13.3341
30684,0.0286124,1.43974,-2.44444,0.826174,20.1381,-61.2442
30685,-0.700552,1.02564,-11.1351,-18.4393,-23.421,-11.9237
30686,-0.583217,1.01412,7.02302,-0.648434,4.15905,-11.2005
30687,1.12182,2.79417,-6.04961,7.62705,1.42119,-35.3038
30688,5.36957,2.54138,-15.7558,36.0604,81.9015,-4.5874
30689,0.374201,1.77937,-1.1109,-2.20782,14.6116,-43.2052
30690,-1.66883,-0.575031,-10.7557,-12.2815,-12.4551,-9.51184
30691,-2.21207,-1.36764,-12.0769,-17.5797,-15.0946,-18.663
30692,-0.115119,-0.55394,7.33986,1.75584,3.18286,-20.6237
30693,0.569552,0.849339,0.637827,-7.10103,11.8173,-48.1825
30694,0.401135,-0.903313,8.05061,3.03125,2.58362,-19.7155
30695,4.23306,0.0541663,-12.4687,11.2048,-40.6942,-40.8116
30696,0.093955,0.355358,9.50849,6.33134,3.77192,-22.6116
30697,-2.8558,0.188392,-15.8496,17.2808,96.7831,13.2894
30698,-0.0364386,-0.307271,3.34626,-1.03097,7.14222,-29.9676
30699,-0.082588,2.50283,-5.30227,14.5834,16.0023,-50.4393
30700,-2.1076,-0.853826,11.5596,6.50296,8.96894,-21.4684
30701,0.403375,2.15023,-2.63882,2.88627,15.5526,-48.0824
30702,3.97049,2.88567,-9.95606,8.10212,-9.04195,-10.722
30703,-1.69298,-0.483204,11.4546,7.85717,7.9147,-19.9893
30704,-0.208005,0.0531774,2.77203,-0.279853,7.46373,-31.1231
30705,-0.0487238,1.00564,6.58317,0.999481,3.09652,-19.3802
30706,3.6715,1.52148,-10.0932,5.33134,-11.2943,-8.602
30707,0.562903,-0.777266,6.74535,1.06338,2.99433,-20.3353
30708,-0.708036,-0.50711,5.44925,1.76323,4.6443,-26.3004
30709,3.40944,2.94766,-10.7351,4.73313,-7.62063,-9.65664
30710,0.163113,1.2563,-10.7231,-11.0395,-34.453,-14.8915
30711,1.30489,3.35277,-8.43506,20.9485,3.92375,-32.4772
30712,-0.494031,0.755036,8.93721,3.71203,0.515943,-17.951
30713,0.572455,0.0647824,2.8134,-1.42687,7.86439,-35.0336
30714,-0.998126,-1.36104,9.6973,9.45835,6.46885,-32.2558
30715,-2.67635,-0.864562,12.7537,4.36389,3.59755,-7.56955
30716,3.32148,1.85687,-10.2329,4.89642,-10.1541,-9.03985
30717,-0.309435,-0.806481,10.5169,7.9758,5.41254,-21.2022
30718,-1.09273,-0.594247,12.8465,4.53991,3.9208,-8.4381
30719,-3.20513,2.49206,-15.5475,-40.9936,98.4816,-1.27079
30720,-0.136237,0.598704,9.04663,4.67013,2.22445,-24.3719
30721,-0.853004,0.845596,6.70498,-1.54973,4.29641,-15.0952
30722,-0.160598,0.370238,-10.0649,-9.7691,-10.8919,-3.58461
30723,-3.0647,2.15864,-15.4325,-36.2373,99.0868,15.957
30724,0.447889,-1.08359,5.7079,-0.54058,4.76224,-20.8838
30725,0.135352,2.16421,-2.34141,0.430283,20.8418,-57.8761
30726,-0.496242,0.681344,7.49737,1.58831,6.30962,-27.1537
30727,-0.264903,2.62165,-3.58819,6.90363,17.0008,-44.6984
30728,-0.626204,-0.857982,7.77122,2.25723,3.08629,-21.6833
30729,0.538362,1.17807,1.31488,-8.61218,7.97614,-48.6139
30730,0.0090016,-0.0369066,-10.5856,-11.9511,-15.6539,-7.58741
30731,0.140455,1.82176,-3.59897,5.96522,18.5729,-55.7207
30732,0.0598702,1.29102,4.08338,-0.397783,2.51462,-23.8509
30733,0.664835,-0.913319,8.30941,3.73494,2.68703,-24.713
30734,0.114765,3.00276,-6.8013,16.3853,8.78269,-69.3379
30735,-0.949022,1.78772,-2.98007,1.61845,10.5129,-35.1854
30736,-0.132265,1.39959,-10.2041,-17.8975,-48.6442,-7.51819
30737,-1.40667,-1.72829,10.6885,12.1789,9.44212,-24.7352
30738,0.324217,1.4709,1.57004,-9.30792,3.05879,-43.6081
30739,-0.560762,0.554581,0.897584,-1.8184,12.1286,-52.884
30740,-0.20718,-0.0026904,3.67776,-0.124225,5.94444,-28.5906
30741,0.410712,1.7514,-10.4255,-5.3558,-61.6419,-35.7735
30742,-0.646149,1.53411,-2.47561,2.52278,20.1091,-55.6988
30743,0.541339,0.127937,2.00793,-3.1769,9.44151,-37.3494
30744,0.0465783,0.251242,2.27436,-1.6479,7.89736,-35.231
30745,-1.63614,-2.58914,12.0157,2.58294,2.22924,-5.33786
30746,5.75079,-0.86894,-15.5702,0.112906,65.7201,-27.0724
30747,-3.54198,3.00732,-15.588,-52.6942,72.2366,-34.5545
30748,0.496061,3.01863,-9.26546,-16.2817,-25.8827,-52.3965
30749,-1.96137,-0.986101,-11.8946,-15.4692,-14.9977,-14.4036
30750,-0.358205,0.870277,0.399336,-3.77401,10.5937,-43.8503
30751,-0.600941,-1.21767,9.00842,4.73606,2.39356,-23.7864
30752,4.41997,-0.047995,-12.6719,10.481,-47.2587,-44.6476
30753,1.58844,2.82047,-8.32876,38.3037,1.72911,-30.3627
30754,-2.24957,-1.53503,-11.7915,-16.4284,-13.5841,-18.0595
30755,1.06324,0.51143,5.08482,-1.3662,2.06385,-19.123
30756,-2.6276,-1.75354,-12.3674,-19.5593,-15.3532,-25.4009
30757,-1.24766,-0.282636,11.9307,9.09816,8.47221,-17.6137
30758,-2.25775,-0.660398,11.7428,8.06024,6.02823,-14.7563
30759,5.36911,-1.36925,-14.4217,4.66542,-2.0503,-67.9695
30760,-1.15909,-0.184624,-12.0798,-13.1224,-12.9126,-7.23438
30761,0.343129,0.564729,3.82844,-1.20268,4.86807,-28.6953
30762,-0.569053,0.0806881,11.4688,8.67726,4.86131,-17.1782
30763,-0.336886,1.21938,-0.947627,-2.73262,14.7063,-46.2468
30764,-0.390895,-1.54873,9.56996,6.71893,5.27548,-27.4855
30765,3.66663,1.39238,-11.7139,5.0122,-13.6987,-10.8829
30766,-0.622618,-1.41453,11.7225,10.9195,5.11383,-18.641
30767,0.53199,2.29697,-5.73249,14.0165,9.01785,-38.0106
30768,4.16236,-0.865651,-13.1748,14.2485,-56.3186,-45.2837
30769,-1.17946,0.0388194,-10.4654,-15.6414,-14.9656,-6.07144
30770,0.738323,3.44519,-6.84941,15.4728,2.90231,-59.5592
30771,0.956082,-0.195179,7.96656,2.8029,2.34712,-18.12
30772,-0.94919,1.17229,-1.39779,0.49977,13.4551,-36.2742
30773,-0.297383,-1.4087,11.6473,8.92336,7.08713,-22.2622
30774,-0.488804,1.99078,-1.8952,-0.344132,16.2515,-46.7867
30775,-0.0476514,0.438162,-10.3651,-10.3642,-20.9777,-7.57427
30776,-1.87992,-1.59157,-12.536,-20.9385,-11.0874,-17.0501
30777,2.70533,2.38848,-9.43736,2.98165,-6.58064,-6.89303
30778,3.39349,2.2045,-11.0704,4.46357,-9.55833,-8.08281
30779,-1.91521,-0.475566,12.5958,8.05325,8.51575,-15.8844
30780,0.649338,3.03605,-6.59921,14.672,6.16523,-56.6844
30781,3.44385,2.58605,-9.75684,7.52758,-10.6909,-11.2303
30782,-0.186682,1.34331,-2.0069,-1.42426,17.8048,-49.4494
30783,-0.606377,-0.385469,6.97071,0.849584,3.43717,-20.7272
30784,0.2825,1.87034,-10.0772,-12.2522,-46.0058,-38.4851
30785,-0.0870484,0.669287,2.83026,-0.7781,6.18028,-33.2378
30786,-3.14687,1.24666,-15.4768,-5.22572,48.4038,1.2622
30787,-0.748373,2.83712,-3.61256,7.73572,13.9805,-34.3379
30788,1.36065,3.47252,-7.24793,23.372,4.89864,-58.882
30789,-0.0275155,-1.16137,10.4456,8.91017,6.06068,-22.5886
30790,0.868322,2.77806,-6.5889,14.1301,11.4962,-65.2667
30791,3.70316,0.78977,-11.5305,6.62571,-13.2272,-15.5824
30792,-0.309195,1.28611,-0.232916,-3.31395,12.734,-45.85
30793,-1.80861,-1.60291,12.4942,19.2378,15.9974,-34.8429
30794,5.30241,-0.151335,-16.1983,-5.28007,77.0845,-15.0783
30795,-1.71838,-1.52267,-12.0458,-19.2999,-16.5652,-16.3863
30796,0.539115,0.299969,8.7977,4.9548,2.39606,-23.7545
30797,-0.71418,0.318648,-11.5332,-14.4413,-16.0297,-8.71927
30798,-0.809302,0.396777,4.8097,1.62893,3.94342,-28.6988
30799,4.308,0.814434,-10.6565,1.55264,-8.89854,-13.0349
30800,-0.0852766,1.9639,-1.66118,-1.25375,16.8666,-49.2675
30801,-0.32975,0.83568,-0.839301,-3.32308,16.4587,-51.9082
30802,6.42099,3.17036,-16.1997,25.9784,42.3341,-30.2603
30803,0.194081,1.67457,0.708118,-3.58511,10.6238,-38.7817
30804,-1.7973,-0.759459,10.6971,12.1199,8.50861,-26.3507
30805,4.18861,0.567325,-11.6847,5.16244,-18.1691,-22.2336
30806,-1.03726,-0.210413,7.97189,2.74242,3.21384,-27.4689
30807,-1.41462,-1.72182,12.2748,17.7324,13.7155,-31.4763
30808,0.155599,1.09528,4.25032,-0.563201,4.46949,-28.6566
30809,-0.289529,-1.36543,8.33712,4.35118,1.57274,-25.347
30810,0.688296,-0.114826,4.12191,-1.62541,6.07879,-29.4679
30811,-1.95327,-1.03722,11.2963,8.8479,8.48591,-22.401
30812,4.12584,0.746151,-11.6685,4.6851,-16.804,-18.7902
30813,3.00077,2.27073,-11.4205,4.63355,-8.66934,-7.06283
30814,-0.024332,-0.390206,4.31097,-0.43715,6.13341,-25.0889
30815,0.898805,0.261547,7.17376,1.49652,4.47556,-20.7012
30816,0.943999,0.139757,7.64673,1.54402,2.38046,-16.2042
30817,0.436387,1.89415,-2.41098,-1.47103,15.2113,-46.714
30818,-0.151792,0.336762,3.26566,-0.427382,6.17323,-30.836
30819,0.0239032,-0.445774,3.07947,-0.875972,7.2265,-27.1133
