vtkOriginalIndices,vtkOriginalPointIds,Points:0,Points:1,Points:2,__vtkIsSelected__,velocity:0,velocity:1,velocity:2
1.65754,20.4761,-55.9084,41467,-0.856863,1.73442,-2.31327,1450,0
0.829351,18.4947,-52.5599,20189,-0.795644,1.88138,-2.22384,1451,0
1.15342,16.9582,-49.2771,44904,-0.700486,1.69587,-2.29015,1452,0
0,0,0,4802,0.534661,1.79753,-2.94289,1453,0
1.85114,17.3946,-50.8934,46203,0.41443,1.81938,-2.80676,1454,0
0,0,0,4681,0.552946,1.95338,-2.21598,1455,0
7.58194,17.1225,-46.9085,22004,-0.115526,2.38862,-3.75831,1456,0
7.36341,17.2643,-46.6425,36665,-0.0622624,2.39896,-3.60924,1457,0
1.85338,16.4538,-48.0684,25648,-0.491037,1.71764,-2.51054,1458,0
1.42976,17.6305,-50.5801,33997,-0.287465,1.78209,-2.51071,1459,0
1.16048,17.3656,-49.5207,23504,-0.434827,1.79622,-2.41897,1460,0
1.66472,17.1918,-49.6989,34569,-0.430122,1.85266,-2.54019,1461,0
-2.2156,18.5286,-41.5999,27654,0.448553,1.3101,-1.36211,1462,0
1.99691,16.6953,-48.2525,28938,-0.452013,2.29683,-2.68083,1463,0
2.01795,16.6925,-47.8838,36647,-0.476099,2.1457,-2.61234,1464,0
2.72828,17.1419,-49.2547,26526,-0.356103,2.12846,-2.70058,1465,0
5.55142,15.2986,-44.1753,29515,-0.553037,2.26451,-3.63128,1466,0
5.68738,16.7389,-46.3447,33145,-0.443265,2.30073,-3.51326,1467,0
4.86177,15.8202,-46.2571,14565,-0.553952,2.13415,-3.51302,1468,0
0,0,0,4490,-1.03061,2.05323,-1.51634,1469,0
0,0,0,4509,-1.01829,2.11656,-1.6517,1470,0
-0.441985,14.8899,-40.8372,40697,-0.965861,1.97354,-1.65658,1471,0
-1.93183,21.4565,-53.6121,14833,-0.121694,1.00894,-1.78839,1472,0
0.460542,24.1066,-51.2413,22073,-0.230244,1.00626,-1.92452,1473,0
-0.16797,16.5885,-47.3887,34996,-0.608367,1.52077,-1.93363,1474,0
4.49001,18.2242,-48.2232,35290,-0.241161,2.48171,-3.14275,1475,0
4.8892,17.8941,-49.5972,34086,-0.17687,2.32273,-3.1468,1476,0
4.33307,17.6167,-49.8438,37030,-0.259448,2.26837,-3.01163,1477,0
9.06199,11.168,-38.1294,32672,-0.695318,2.1179,-4.37629,1478,0
0,0,0,5023,-0.777462,1.9429,-4.31976,1479,0
7.20924,10.2611,-34.1042,42469,-0.707245,2.0282,-4.23938,1480,0
0,0,0,4729,-0.885669,2.58765,-2.5475,1481,0
6.6592,16.4524,-45.1417,43736,-0.489267,2.50097,-3.67673,1482,0
0,0,0,4660,0.488604,1.52067,-2.30717,1483,0
0,0,0,4451,-0.802152,2.22863,-1.26556,1484,0
0,0,0,4471,-0.898969,2.16935,-1.34961,1485,0
1.05339,13.4238,-38.8477,38852,-0.771787,2.0678,-1.21375,1486,0
-1.04633,17.2241,-50.2111,30274,0.00856342,1.48054,-2.01081,1487,0
5.35316,19.8924,-55.5518,41448,-0.829944,2.31048,-3.35696,1488,0
0,0,0,4922,-0.378333,3.09451,-3.21783,1489,0
2.2992,12.8728,-37.0502,27304,0.026039,1.28185,-2.60261,1490,0
0,0,0,4741,0.42268,1.5224,-2.72035,1491,0
-2.39599,16.6298,-54.577,16453,0.264143,1.50048,-1.09704,1492,0
-2.19747,16.7248,-52.3313,26155,0.206138,1.57743,-1.23439,1493,0
-2.53824,16.7372,-53.3994,35146,0.20055,1.671,-1.10761,1494,0
-0.585694,16.7529,-47.3665,38908,-0.463622,1.73846,-1.8541,1495,0
3.01293,20.0445,-57.3711,14607,-0.723328,1.58814,-2.58854,1496,0
2.77841,20.5253,-58.0194,27175,-0.624242,1.63577,-2.7429,1497,0
1.38627,17.3059,-49.8816,43508,-0.569725,1.70203,-2.63336,1498,0
9.61653,15.7407,-44.1812,33200,-0.210936,2.26582,-4.33951,1499,0
9.58732,15.4664,-44.5616,34537,-0.204991,2.47818,-4.34101,1500,0
9.22053,16.246,-45.8886,23718,-0.1233,2.37675,-4.26673,1501,0
-2.43908,15.3853,-49.5708,22506,0.0240438,1.72739,-1.08922,1502,0
-2.22195,17.292,-56.0669,26696,0.153987,1.76632,-1.27855,1503,0
-1.36054,14.6594,-43.9215,30265,0.071359,1.59679,-1.15921,1504,0
-0.921416,15.2012,-43.4563,21116,-0.639996,0.940187,-1.51331,1505,0
-0.956314,15.4497,-34.543,42797,-0.769686,1.03322,-1.57908,1506,0
0,0,0,4415,-0.734542,0.859892,-1.64741,1507,0
0,0,0,4397,0.35895,0.86015,-1.34774,1508,0
0,0,0,4440,0.393017,0.963008,-1.50036,1509,0
-0.975456,12.3112,-29.3026,41881,0.366656,1.07581,-1.3932,1510,0
3.61832,18.4757,-55.7071,42281,-0.505288,1.61056,-3.15101,1511,0
5.57939,8.94212,-32.4861,26595,-0.797458,2.00542,-3.98784,1512,0
0,0,0,4881,0.0762092,2.94474,-3.10352,1513,0
0,0,0,4897,-0.0961072,3.04047,-3.16522,1514,0
0,0,0,4862,-0.121125,2.9658,-3.00812,1515,0
7.6233,17.17,-45.403,37652,-0.16452,2.56523,-3.73301,1516,0
0.430283,20.8418,-57.8761,30725,0.135352,2.16421,-2.34141,1517,0
7.1908,12.5289,-28.314,42062,-0.358716,3.11315,-3.55765,1518,0
0,0,0,4579,-0.811402,1.17136,-2.29659,1519,0
0,0,0,4558,-0.942932,1.25801,-2.17533,1520,0
6.69763,16.4188,-45.8752,30426,-0.0813348,2.10794,-3.84805,1521,0
7.19247,16.5794,-47.9623,44964,0.0380835,2.09719,-3.89562,1522,0
7.33944,16.4694,-45.2245,40008,-0.10071,2.16318,-3.97255,1523,0
6.8943,17.023,-49.6549,46656,-0.0659916,2.01462,-3.95916,1524,0
3.71345,13.3383,-35.5804,35575,-0.898373,2.56245,-3.55789,1525,0
4.77838,12.528,-35.2787,34858,-0.887708,2.60363,-3.72397,1526,0
9.46543,16.435,-47.667,24768,-0.767124,2.57393,-4.03827,1527,0
5.46026,10.738,-37.815,27561,-0.873973,2.47112,-4.02322,1528,0
8.6096,15.779,-44.6642,27764,-0.228015,2.16507,-4.17615,1529,0
9.39829,15.981,-44.8632,39961,-0.118599,2.24108,-4.2252,1530,0
3.26544,18.4436,-53.4418,39308,0.00074961,1.86843,-3.04551,1531,0
0,0,0,4459,-0.414385,0.801713,-1.82498,1532,0
-1.15452,17.2985,-37.7339,32803,-0.413056,0.940863,-1.86443,1533,0
0,0,0,4757,-0.335625,1.27626,-3.14124,1534,0
0,0,0,4798,-0.279789,1.32104,-3.29156,1535,0
0,0,0,4780,-0.147355,1.28886,-3.19621,1536,0
4.55585,14.8361,-47.3695,17595,-0.244726,1.42968,-3.14608,1537,0
8.77663,19.7386,-50.129,25423,0.141677,2.74845,-3.8428,1538,0
8.68366,16.7563,-44.4881,40487,0.0344417,2.63288,-3.94021,1539,0
-1.50852,18.5801,-47.2442,14301,-0.339914,1.27555,-1.69599,1540,0
7.95293,17.2955,-46.7215,29457,-0.0574592,2.28687,-3.93063,1541,0
8.2436,17.2855,-46.9312,35312,0.00304542,2.43479,-3.91182,1542,0
0,0,0,4886,-1.07182,2.48732,-3.36695,1543,0
3.37672,11.4135,-29.9272,40281,-0.965473,2.46325,-3.2709,1544,0
-1.66182,16.6222,-47.5596,41876,-0.120608,1.74093,-1.50773,1545,0
5.48141,20.0194,-50.072,45044,-0.207296,2.59976,-3.24505,1546,0
-2.6765,19.8346,-61.6553,21382,0.325597,1.8998,-2.11408,1547,0
2.72847,18.6194,-59.1605,39537,0.107865,1.6746,-2.98489,1548,0
3.85806,19.3512,-58.7414,30173,-0.0186079,1.68314,-3.18083,1549,0
1.93209,16.4983,-48.1581,24970,-0.440195,1.75263,-2.62848,1550,0
2.39798,17.1593,-48.1913,42847,-0.483046,1.76646,-2.75637,1551,0
1.7557,16.6168,-48.1571,22253,-0.596371,1.81908,-2.70372,1552,0
4.9129,17.408,-47.7502,29195,-0.354719,2.34821,-3.22528,1553,0
4.31068,17.0506,-46.5685,30103,-0.495472,2.41014,-3.15589,1554,0
0.162573,17.804,-49.8779,35435,-0.253136,1.59881,-2.12085,1555,0
-0.164273,17.5573,-48.6207,41127,-0.267722,1.43132,-2.10352,1556,0
0.152352,17.6466,-49.513,20324,-0.209411,1.44516,-2.24515,1557,0
0.886462,17.1172,-47.8669,45619,-0.345648,1.51391,-2.19507,1558,0
0.591145,18.1227,-48.5373,28462,-0.972716,1.97123,-2.02168,1559,0
3.94792,15.5263,-47.7182,34571,-0.895452,1.90262,-3.22869,1560,0
2.98448,17.9952,-53.5741,36965,-0.769468,1.85149,-3.21605,1561,0
0,0,0,4717,-0.242245,1.18334,-2.87183,1562,0
0,0,0,4739,-0.0526673,1.21574,-2.9336,1563,0
0,0,0,4675,-0.119273,1.15587,-2.77704,1564,0
2.55113,12.343,-38.156,26926,-0.0996204,1.29002,-2.82307,1565,0
1.12745,12.9642,-43.0238,22874,-0.233378,2.47042,-1.90437,1566,0
-0.445462,18.9514,-55.1866,44113,-0.566076,2.27819,-1.93205,1567,0
-0.914441,18.1137,-53.2919,35020,-0.40557,2.29501,-1.94909,1568,0
1.74627,18.0547,-58.739,44617,-0.477794,2.40452,-2.03929,1569,0
8.14034,15.093,-44.0301,26933,-0.312762,2.24325,-4.06278,1570,0
2.43855,19.4076,-56.5585,38667,-0.181758,1.62195,-2.92198,1571,0
2.75799,18.4801,-55.0282,22971,-0.26557,1.65068,-3.05501,1572,0
3.47487,18.7293,-56.017,46051,-0.359131,1.4927,-2.96378,1573,0
0,0,0,4995,0.719382,2.30261,-3.88206,1574,0
0,0,0,5031,0.712554,2.22658,-4.00675,1575,0
3.6035,10.9089,-32.9856,26281,0.614255,2.398,-3.91578,1576,0
0,0,0,4877,0.590041,2.0339,-3.29059,1577,0
5.1094,17.6283,-45.2689,45695,0.460501,2.09282,-3.24932,1578,0
-0.627099,19.6179,-56.0055,15206,-0.848194,1.86978,-1.75488,1579,0
-1.68416,18.0753,-54.189,30971,-0.828857,1.91259,-1.60352,1580,0
1.45094,14.8093,-41.9457,17285,-1.00209,1.84926,-1.69701,1581,0
0,0,0,4841,0.392782,2.63286,-2.99246,1582,0
4.14584,15.631,-42.6869,40188,0.356911,2.47478,-3.00517,1583,0
0,0,0,4858,0.511069,2.53118,-3.13093,1584,0
6.32779,14.3242,-41.0997,45201,0.364732,2.55731,-3.18373,1585,0
0,0,0,4931,-0.416348,1.55727,-3.95273,1586,0
7.53082,8.077,-29.5053,47087,-0.288236,1.67587,-4.0473,1587,0
3.56122,12.8025,-40.7661,21246,-0.40455,1.39377,-3.07114,1588,0
2.49978,11.855,-35.8735,28536,-0.515341,1.44989,-3.14242,1589,0
0,0,0,4779,-0.46402,1.32915,-3.22599,1590,0
3.8766,12.1703,-35.5003,31584,-0.356765,1.41776,-3.22771,1591,0
7.79752,16.7308,-46.4043,37263,-0.203715,2.34873,-3.95446,1592,0
6.80597,16.6091,-46.6271,31287,-0.225491,2.24308,-3.83551,1593,0
-2.14426,15.8479,-47.1526,37014,-0.23894,1.52778,-1.35588,1594,0
0,0,0,4588,0.039228,2.43571,-1.59675,1595,0
2.95768,16.7169,-48.9113,27138,0.311614,2.32425,-2.57482,1596,0
0,0,0,4837,0.549215,1.865,-3.23343,1597,0
4.6462,17.7658,-52.1063,28291,0.114038,2.58724,-2.79671,1598,0
3.04153,21.258,-58.9738,35506,0.0417006,2.45816,-2.75107,1599,0
5.48143,13.8718,-44.8147,15263,-0.204417,1.46736,-3.31572,1600,0
0,0,0,4885,-0.943338,2.74642,-3.25872,1601,0
0,0,0,4866,-1.03081,2.61319,-3.22906,1602,0
3.04476,15.1412,-35.8198,43768,-0.893725,2.57637,-3.16516,1603,0
2.65506,16.8655,-49.0864,20088,-0.611274,2.11288,-2.66832,1604,0
2.28028,18.4003,-51.2545,46279,-0.739734,2.09076,-2.72272,1605,0
5.38361,22.4195,-59.2069,26355,0.118861,2.49243,-3.04522,1606,0
5.28071,21.231,-57.5964,32413,0.0425968,2.5775,-2.93633,1607,0
3.46101,17.2329,-50.3919,24510,-0.227755,1.31702,-2.77022,1608,0
3.96302,14.2258,-42.0446,40978,-0.216128,1.32893,-2.92298,1609,0
0,0,0,4495,-0.66235,0.949401,-1.98776,1610,0
0.495641,17.0436,-45.2894,43524,-0.494116,1.075,-2.08625,1611,0
0,0,0,4900,-0.828132,2.89103,-3.35014,1612,0
-1.25037,16.618,-46.8525,21842,-0.429483,1.56062,-1.52677,1613,0
-1.0048,16.2259,-45.9516,37822,-0.512317,1.45613,-1.52032,1614,0
6.30173,16.4159,-52.0384,20509,-0.679733,2.04803,-3.8301,1615,0
5.82281,18.3665,-52.7694,42357,-0.55363,2.03765,-3.76247,1616,0
4.02457,18.669,-51.482,15825,-0.488426,1.26427,-2.51712,1617,0
2.76074,20.9384,-58.7774,27423,-0.594762,1.37727,-2.5005,1618,0
-0.424528,19.7613,-55.2097,14518,-0.501434,1.38616,-2.37574,1619,0
1.57178,15.2442,-41.8122,46895,-0.611883,1.24047,-2.44202,1620,0
9.24455,20.0694,-54.2659,27439,0.212181,2.03367,-4.19164,1621,0
2.8511,17.2701,-50.242,38131,-0.160596,2.17086,-2.74302,1622,0
7.73572,13.9805,-34.3379,30787,-0.748373,2.83712,-3.61256,1623,0
9.53488,21.5616,-50.9449,30885,-0.596446,2.86734,-3.71809,1624,0
1.85534,19.239,-54.4589,29761,-0.449446,2.4989,-2.75322,1625,0
3.97554,16.8922,-48.6953,37225,-0.534889,2.65575,-2.59871,1626,0
0,0,0,4843,-0.380724,2.90537,-2.80013,1627,0
8.20174,20.8961,-51.2554,16125,0.45019,2.16663,-4.16607,1628,0
9.97073,19.6367,-55.704,42767,0.36398,2.25951,-4.04397,1629,0
7.85146,17.7204,-38.3538,23091,0.550419,2.18933,-4.05015,1630,0
10.5459,19.1731,-52.7727,46904,0.35593,2.12464,-4.07387,1631,0
0.0392427,19.8851,-58.6549,13925,0.289382,1.69872,-2.22394,1632,0
4.42212,18.0845,-48.0279,32105,-0.387907,2.51562,-3.1738,1633,0
2.40658,17.1759,-49.3658,47260,-0.123401,1.95797,-2.74596,1634,0
-1.13828,16.9668,-46.0345,45941,-0.505131,1.37778,-1.65574,1635,0
0,0,0,4896,0.211037,2.9008,-3.16265,1636,0
7.85624,18.2824,-49.4012,18395,-0.269521,2.87835,-3.85872,1637,0
9.62542,19.0583,-48.6162,24845,-0.239107,3.06718,-3.83382,1638,0
0,0,0,4614,-0.511458,1.08165,-2.48345,1639,0
1.47986,16.7745,-49.6595,37945,-0.0985518,1.80871,-2.41514,1640,0
9.41431,16.213,-45.4374,13777,-0.249209,2.85023,-4.09,1641,0
8.66472,18.3288,-47.8355,24491,-0.248348,3.00763,-4.06695,1642,0
9.43382,17.3579,-47.4516,43944,-0.143181,2.97898,-4.15716,1643,0
4.41882,16.4168,-46.7682,35030,-0.882819,2.30678,-3.56575,1644,0
7.75313,16.8691,-46.4004,16549,-0.403778,2.23081,-4.18266,1645,0
-3.54376,17.4376,-48.5076,37486,0.0418409,0.985856,-1.42241,1646,0
1.07755,16.7113,-46.8623,31096,-0.602133,1.73322,-2.20999,1647,0
1.28064,17.1611,-50.0489,38519,-0.671839,1.8459,-2.18194,1648,0
-0.93038,16.5383,-47.6998,40869,-0.668989,1.51357,-1.68713,1649,0
0,0,0,4551,-0.92376,2.21136,-1.57381,1650,0
2.0394,19.3673,-58.1073,22858,0.229651,2.21346,-2.46885,1651,0
1.24818,20.3135,-58.8078,16821,0.307754,2.06083,-2.65015,1652,0
12.3226,14.9852,-35.2812,20588,-0.278144,3.20608,-3.8327,1653,0
0,0,0,4930,-0.712218,1.70793,-3.96811,1654,0
0,0,0,4907,-0.585772,1.60236,-3.88961,1655,0
0,0,0,4809,-0.694346,2.77706,-2.72102,1656,0
0,0,0,4825,-0.692771,2.81819,-2.84067,1657,0
1.53374,19.2558,-58.7996,33493,0.220301,1.86902,-2.59289,1658,0
5.23341,21.3332,-57.8441,42863,0.279095,2.31137,-3.14487,1659,0
5.16793,19.2234,-53.2143,25739,0.152163,2.13249,-3.29575,1660,0
7.18297,19.6173,-54.8275,24921,0.24239,2.26182,-3.26983,1661,0
1.62176,17.0697,-49.2868,18026,-0.496169,1.58462,-2.5108,1662,0
2.09254,19.2238,-51.9038,46994,-0.49266,1.58992,-2.64742,1663,0
0,0,0,4818,0.433124,1.63653,-3.18884,1664,0
4.90085,13.4996,-41.7475,44529,0.346914,1.71824,-3.11496,1665,0
4.63641,19.0559,-54.3087,45157,-0.03283,1.55652,-3.24841,1666,0
-0.558456,16.4589,-49.0731,26206,-0.203913,2.00797,-1.73024,1667,0
-0.701965,16.4034,-47.7796,34690,-0.0815277,1.8846,-1.78504,1668,0
3.86028,17.8129,-50.5365,37618,-0.221251,2.374,-2.91468,1669,0
-0.911465,17.922,-49.2569,38876,0.0109269,1.64928,-1.88084,1670,0
0,0,0,4496,-0.187334,0.899411,-2.04658,1671,0
-1.90241,15.9119,-48.4878,30666,-0.31567,1.99454,-1.50512,1672,0
0,0,0,4813,-0.935245,1.69416,-3.30574,1673,0
3.64944,9.46637,-32.672,26876,-0.826952,1.70012,-3.16579,1674,0
0,0,0,4777,-0.971351,1.66756,-3.13322,1675,0
2.04851,11.4665,-34.0849,45152,-0.917813,1.79976,-3.14076,1676,0
5.47726,17.2903,-44.9162,44354,-0.379525,2.72892,-2.70133,1677,0
1.21128,17.7639,-51.4835,37525,-0.714842,1.86496,-2.05494,1678,0
0.504844,18.6655,-54.066,39019,-0.800669,1.76208,-1.94188,1679,0
0,0,0,5002,-0.155591,3.25188,-3.55368,1680,0
10.3611,17.367,-41.422,16699,-0.244181,3.07382,-3.6238,1681,0
1.81652,17.5045,-51.1395,24122,-0.0048817,1.76203,-2.62981,1682,0
-0.317275,20.3547,-56.6138,34586,-0.199037,1.29695,-2.24237,1683,0
-0.686943,18.7404,-52.821,36019,-0.120441,1.38261,-2.15562,1684,0
0,0,0,4646,0.00633965,2.54121,-1.88868,1685,0
6.48854,22.6523,-57.5242,17579,-0.137555,2.75269,-3.00099,1686,0
4.91798,21.3304,-56.6943,39553,-0.266164,2.68998,-3.0118,1687,0
-0.192464,16.8487,-47.78,38265,-0.106853,1.8675,-1.95062,1688,0
-1.22384,17.7219,-51.8474,41368,0.0695851,1.82043,-1.98168,1689,0
0,0,0,4549,-0.419765,2.44453,-1.39885,1690,0
0,0,0,4689,-1.128,2.1388,-2.45101,1691,0
4.53932,17.1644,-49.4593,31431,-0.482642,1.97158,-3.46806,1692,0
3.37895,17.6201,-50.3613,39419,-0.581332,1.97201,-3.37084,1693,0
4.5501,15.6173,-46.3899,46804,-0.553447,2.09928,-3.3865,1694,0
-1.42442,17.5752,-49.5701,20288,0.156349,1.61097,-1.63385,1695,0
6.1838,19.0472,-55.3632,23223,0.244184,1.84125,-3.39684,1696,0
6.88507,19.8777,-57.4196,17659,0.2938,2.02117,-3.56978,1697,0
6.97935,17.1871,-47.2183,43276,-0.292128,2.39257,-3.74928,1698,0
-0.494205,15.7507,-45.4644,19478,-0.98149,1.91339,-1.85669,1699,0
6.69119,16.9034,-45.3231,19426,-0.362995,2.44432,-3.63523,1700,0
1.04825,17.1001,-51.4457,28670,-0.396077,2.30311,-2.42782,1701,0
0,0,0,4853,-0.182323,1.4154,-3.61289,1702,0
0.776668,20.9507,-58.2858,28204,-0.790841,2.29288,-2.60181,1703,0
0,0,0,4734,-1.12726,1.90863,-2.76082,1704,0
0,0,0,4690,-1.13034,1.84354,-2.62864,1705,0
2.76848,19.7911,-53.2649,41287,-0.595815,2.54067,-2.74587,1706,0
0.0259683,16.6114,-46.8365,20528,-0.642433,1.71378,-2.04744,1707,0
0,0,0,4570,-0.317347,2.48104,-1.49174,1708,0
0,0,0,4571,-0.446654,2.49963,-1.57251,1709,0
6.51375,17.1926,-47.6892,25595,-0.0211973,2.26075,-3.54309,1710,0
6.44138,18.1935,-51.5792,26335,0.114536,2.09961,-3.57329,1711,0
5.7034,17.168,-47.5277,28167,-0.103106,2.11727,-3.50717,1712,0
8.82258,21.8543,-57.6753,33203,0.360308,2.28628,-3.69622,1713,0
9.30955,20.14,-52.9375,38205,0.330403,2.41594,-3.74445,1714,0
8.07092,17.2375,-47.5187,46701,0.20781,2.32901,-3.71865,1715,0
0,0,0,4466,0.413339,2.00047,-1.21644,1716,0
0,0,0,4484,0.314823,2.09545,-1.18109,1717,0
-2.06961,17.6789,-53.8558,23175,0.269706,1.85364,-1.17757,1718,0
4.84926,18.6383,-56.5618,15737,-0.432582,1.80597,-3.68114,1719,0
0,0,0,4847,-1.07693,2.46603,-3.1777,1720,0
2.55211,12.9556,-36.2951,43669,-0.961306,2.41014,-3.13949,1721,0
0,0,0,4828,-1.0325,2.56906,-3.03985,1722,0
-2.00327,16.3126,-54.2089,44924,0.267292,1.72215,-1.21565,1723,0
2.09355,17.0292,-49.5478,34946,-0.0218389,1.908,-2.66467,1724,0
6.36822,18.6838,-53.2491,22584,0.22615,2.1006,-3.43376,1725,0
6.85734,21.7373,-59.0523,41638,0.333085,2.23903,-3.36599,1726,0
0,0,0,4584,0.429392,1.34539,-2.02731,1727,0
-0.525988,17.8684,-51.0224,31511,-0.1224,1.53236,-2.31165,1728,0
-0.504549,18.1863,-51.9942,45115,-0.0354076,1.52887,-2.19754,1729,0
-1.09993,19.7404,-49.9316,27926,-0.914467,1.30005,-1.51543,1730,0
1.03943,12.1971,-33.4599,44027,-1.03005,1.72808,-2.41942,1731,0
5.92413,19.2786,-53.0046,14769,-0.311239,1.57941,-3.37661,1732,0
3.16256,17.465,-49.4336,23035,-0.444504,1.52482,-3.24178,1733,0
0,0,0,4815,-0.407166,1.36296,-3.3734,1734,0
4.04999,18.7204,-53.5088,31900,-0.444623,1.59307,-3.3586,1735,0
3.14317,16.4895,-47.8217,32458,-0.437955,1.72131,-2.87599,1736,0
0,0,0,4784,0.52152,1.73193,-2.84177,1737,0
9.04925,14.1366,-34.661,33344,0.0190859,3.02846,-3.5046,1738,0
7.25304,14.9003,-30.8264,37088,-0.0358352,3.016,-3.38746,1739,0
-2.31262,16.8285,-57.4264,20420,-0.0608467,2.05942,-1.09645,1740,0
5.96522,18.5729,-55.7207,30731,0.140455,1.82176,-3.59897,1741,0
-1.14208,16.0825,-45.9492,40615,-0.455794,1.68151,-1.60237,1742,0
5.18543,9.756,-36.386,21220,-0.436234,1.5516,-3.4871,1743,0
1.29718,16.9049,-49.1921,33320,-0.196935,1.60249,-2.54419,1744,0
0.824648,16.5598,-49.7964,16065,-0.2862,1.4801,-2.45938,1745,0
1.06437,17.6128,-49.9731,38000,-0.216687,1.65392,-2.41175,1746,0
-0.176728,10.8342,-37.7561,25346,0.0881369,2.07641,-1.05979,1747,0
-1.25964,14.1591,-41.7812,25520,0.0461413,2.1382,-1.22627,1748,0
0.60253,19.0135,-55.3743,30288,-0.200149,2.33127,-2.34467,1749,0
0.999324,19.4432,-57.9687,23231,-0.272948,2.42624,-2.45519,1750,0
-0.319225,20.0722,-58.1848,26891,-0.723268,2.17908,-2.20152,1751,0
0,0,0,4618,0.54139,1.58781,-2.17384,1752,0
0.621939,17.6135,-53.9154,24725,0.0802025,2.06896,-2.22135,1753,0
2.75075,18.7452,-54.6859,14435,-0.88531,1.82033,-2.87086,1754,0
8.29097,15.5008,-46.3868,27310,-0.610547,2.40318,-4.05882,1755,0
9.04409,21.9351,-54.8857,19055,0.24257,2.65977,-3.71175,1756,0
9.63574,21.3647,-52.842,20112,0.22589,2.83014,-3.69634,1757,0
8.7039,20.8862,-51.0387,29994,0.121009,2.72145,-3.71079,1758,0
0,0,0,4474,-1.13783,1.43587,-1.7356,1759,0
0,0,0,4502,0.456434,1.97612,-1.38158,1760,0
3.35279,17.9218,-50.6937,13793,-0.254555,2.0744,-2.97438,1761,0
8.43318,17.8425,-48.1366,25355,0.204728,2.48048,-3.73591,1762,0
0,0,0,4956,0.650288,2.53845,-3.56955,1763,0
5.51905,20.7866,-51.446,40142,-0.609844,2.69428,-3.30184,1764,0
1.64172,17.109,-50.1902,14314,0.0915596,1.95557,-2.57698,1765,0
0.890601,20.3037,-59.0903,34542,0.227683,2.00889,-2.52976,1766,0
1.41062,19.5771,-56.1438,21164,0.110601,2.14657,-2.51804,1767,0
2.2445,18.0867,-53.0211,39768,0.0995461,2.09551,-2.69102,1768,0
-0.468291,16.3197,-48.2597,44854,-0.515945,1.80244,-1.52451,1769,0
-1.74483,16.2609,-47.1066,47234,-0.452736,1.95657,-1.48618,1770,0
10.4953,18.57,-52.4576,44326,0.321986,2.10016,-4.21913,1771,0
-0.176773,18.6869,-56.953,14472,-0.338074,2.40097,-2.29317,1772,0
0.795821,16.7443,-49.2604,39532,-0.297978,2.1791,-2.21874,1773,0
1.91069,20.0599,-56.0648,36339,0.0192516,2.31427,-2.68975,1774,0
0.0916428,16.6998,-47.1365,29940,-0.447496,1.54756,-2.09623,1775,0
0,0,0,5062,-0.94496,2.61571,-4.3391,1776,0
12.1547,14.2989,-44.8123,28475,-0.737899,2.6837,-4.37689,1777,0
-1.46158,20.0188,-54.1801,18407,0.323157,1.60082,-1.63878,1778,0
0,0,0,4850,-0.914481,1.73613,-3.47823,1779,0
0,0,0,4849,-0.99052,1.84961,-3.50481,1780,0
2.51326,15.4126,-50.1805,24522,-0.356364,2.61997,-2.42963,1781,0
5.2667,18.44,-56.8578,15401,0.0211783,1.80353,-3.50507,1782,0
3.89497,20.9252,-57.6871,31232,0.193695,2.23946,-2.92025,1783,0
4.50231,19.0901,-57.6787,32285,0.308226,2.05917,-3.20848,1784,0
0,0,0,4637,-0.341565,1.07786,-2.54318,1785,0
2.70439,16.8673,-49.1415,35051,-0.484808,2.04315,-2.73074,1786,0
3.16446,17.407,-49.4233,38061,-0.382157,2.14077,-2.87374,1787,0
8.83552,21.7689,-55.752,29419,0.315329,2.62906,-3.57755,1788,0
9.00102,16.7411,-46.7999,37844,-0.30678,2.94228,-4.16747,1789,0
8.96471,17.2428,-49.3973,38742,-0.350423,2.91806,-4.00898,1790,0
0,0,0,4703,0.359546,2.40248,-2.31201,1791,0
6.15352,17.0919,-44.8075,30022,-0.398671,2.47974,-3.49446,1792,0
9.78575,16.7332,-47.3857,34209,-0.0910625,2.54993,-4.27504,1793,0
9.68956,15.3834,-44.0162,33279,-0.292635,2.61715,-4.28596,1794,0
0.0556323,17.7521,-48.1892,15485,-0.391385,1.4121,-2.01415,1795,0
-0.284063,19.0831,-50.5062,39331,-0.513979,1.35578,-2.05366,1796,0
0,0,0,4811,-1.08246,2.43008,-3.00376,1797,0
2.48045,20.3002,-58.4778,21807,-0.273623,1.47821,-2.78805,1798,0
3.96972,15.9256,-46.5938,32951,-0.477632,2.08203,-3.28079,1799,0
0,0,0,4854,-0.0559166,1.39693,-3.50225,1800,0
0,0,0,4832,-0.234165,1.36598,-3.44422,1801,0
1.87638,11.507,-37.7371,21103,-0.249238,1.51138,-3.50579,1802,0
3.95263,17.2688,-48.9017,41723,-0.39944,2.30183,-3.01463,1803,0
0,0,0,4464,0.583252,1.38395,-1.43968,1804,0
0,0,0,4840,0.568398,2.2918,-3.07614,1805,0
-1.79592,15.6226,-45.4683,28509,-0.51454,1.46653,-1.38724,1806,0
-1.56046,15.988,-47.9725,36288,-0.348179,1.61381,-1.35215,1807,0
-2.03612,16.0185,-47.448,26172,-0.371014,1.44155,-1.26752,1808,0
-2.23357,15.7545,-47.7763,45807,-0.413581,1.56394,-1.2506,1809,0
0,0,0,4859,0.26606,2.80706,-3.06888,1810,0
