vtkOriginalIndices,Points:0,Points:1,Points:2,vy mag (cm/s),velocity:0,velocity:1,velocity:2
3.20625,-1.47951,-33.8347,-1.47951,0,3.06217,-8.21585,32953
10.4247,-5.61104,-35.8155,-5.61104,0,-1.77999,-14.4532,32954
7.1544,5.09449,-16.956,5.09449,0,-0.794599,10.8713,32955
-0.0765904,9.24137,-26.8831,9.24137,0,2.12044,-1.81792,32956
5.81822,9.64912,-28.7071,9.64912,0,1.84651,-4.34415,32957
-4.10314,51.75,5.64105,51.75,0,0.559725,-16.1492,32958
2.60451,48.0037,-31.09,48.0037,0,-1.00593,-15.4899,32959
15.9175,-6.42005,-20.2333,-6.42005,0,2.81811,-9.12855,32960
6.13806,9.24582,-27.0638,9.24582,0,2.5176,-4.37458,32961
7.22445,4.29508,-15.6716,4.29508,0,0.000897438,11.2985,32962
9.98063,8.57767,-21.2029,8.57767,0,-0.415607,12.5833,32963
6.01156,4.52139,-15.6134,4.52139,0,-0.7841,10.4542,32964
25.8584,6.22176,-32.0547,6.22176,0,3.79377,-8.10076,32965
5.04612,3.44848,-15.6701,3.44848,0,-0.68159,10.0194,32966
17.5474,-36.8662,-40.7779,-36.8662,0,-1.12608,-13.5331,32967
-8.33415,-8.37587,-5.81529,-8.37587,0,-0.19015,-11.1829,32968
3.33025,-7.12808,-6.81269,-7.12808,0,1.25151,-10.902,32969
2.50705,-10.6504,-11.5304,-10.6504,0,0.908479,-11.4886,32970
3.34704,2.35185,-15.3272,2.35185,0,-0.309805,9.02997,32971
7.45834,5.75964,-17.0336,5.75964,0,-0.825945,11.8185,32972
2.29191,1.86189,-14.9923,1.86189,0,-1.02224,8.15216,32973
9.20633,6.77888,-18.7191,6.77888,0,-0.203225,11.5773,32974
0.138754,2.09458,-15.1821,2.09458,0,0.61046,5.05739,32975
26.1739,23.6865,-28.8649,23.6865,0,3.62263,-16.2597,32976
1.09302,2.10539,-14.1319,2.10539,0,-1.15174,6.94846,32977
2.96954,2.19735,-16.3573,2.19735,0,-1.03708,8.79982,32978
1.54381,1.85127,-21.1381,1.85127,0,0.534004,8.25942,32979
20.7152,2.14743,-12.4629,2.14743,0,3.62637,-8.41053,32980
3.57149,-22.8198,-15.2717,-22.8198,0,0.895016,-12.3926,32981
6.8581,-7.52623,-11.3082,-7.52623,0,0.812315,-11.2946,32982
-12.015,-12.9796,-14.7373,-12.9796,0,-0.754785,-11.8221,32983
-7.09254,-6.87775,-4.36208,-6.87775,0,-0.00957404,-10.8063,32984
10.525,6.2453,-18.8303,6.2453,0,-0.170077,11.8399,32985
-9.66433,-14.444,-5.92761,-14.444,0,0.955262,-10.3909,32986
8.44476,-2.86019,-38.3907,-2.86019,0,3.70039,-8.08146,32987
-12.5362,18.9466,-52.5205,18.9466,0,5.56338,-19.7833,32988
8.65578,6.18978,-16.9919,6.18978,0,-1.36077,11.7826,32989
0.221786,59.7409,13.4187,59.7409,0,0.747684,-15.6724,32990
-12.7627,-13.1452,-5.17679,-13.1452,0,0.00593543,-10.2223,32991
-5.52511,-9.80444,-6.0543,-9.80444,0,0.254262,-10.9871,32992
19.1396,-51.666,-44.9817,-51.666,0,-0.723347,-13.3828,32993
12.8302,2.09715,-34.8137,2.09715,0,3.40996,-7.26136,32994
7.80855,6.72649,-14.6019,6.72649,0,-0.412075,12.4009,32995
7.52558,-13.6839,-13.8412,-13.6839,0,0.694674,-11.9744,32996
-6.72749,-10.0213,-4.40144,-10.0213,0,0.223517,-10.6593,32997
10.7925,-6.88495,-11.3387,-6.88495,0,3.12783,-9.05777,32998
6.08501,4.489,-16.8661,4.489,0,-1.2311,10.2693,32999
-7.99541,-7.82778,-5.02854,-7.82778,0,-0.676414,-10.8619,33000
5.74105,-1.41193,-35.7347,-1.41193,0,3.73108,-7.70842,33001
-0.675428,10.17,-27.6014,10.17,0,1.75849,-1.71747,33002
0.65014,2.11382,-13.5413,2.11382,0,-0.323063,6.32267,33003
0.309135,2.92561,-14.0738,2.92561,0,-0.506307,5.2101,33004
-15.9441,23.3611,-33.1482,23.3611,0,3.66851,-16.452,33005
3.11793,-6.05721,-6.03778,-6.05721,0,2.35854,-10.8295,33006
5.76262,2.97021,-22.2429,2.97021,0,0.513028,9.09171,33007
12.1762,-39.6861,-34.0549,-39.6861,0,-0.429751,-12.7695,33008
1.95333,-6.66396,-5.59904,-6.66396,0,1.68836,-10.8122,33009
1.04492,1.14724,-14.897,1.14724,0,0.759127,5.39651,33010
-14.4032,-17.3937,-28.1505,-17.3937,0,-1.30471,-12.9225,33011
5.37574,28.4643,-42.1426,28.4643,0,-2.08955,-15.2502,33012
2.37994,2.88975,-10.3954,2.88975,0,-0.991932,5.7351,33013
5.07797,3.38343,-15.1396,3.38343,0,-0.229041,10.2298,33014
-0.892886,9.37753,-26.4397,9.37753,0,1.59932,-1.5312,33015
-11.9084,-19.6732,-10.3495,-19.6732,0,1.436,-10.7288,33016
19.3482,25.2751,-59.8673,25.2751,0,4.92078,-19.2386,33017
2.17292,-5.58709,-2.12799,-5.58709,0,2.94383,-11.4208,33018
15.8807,0.7124,-14.9432,0.7124,0,3.68864,-8.92126,33019
4.82749,3.36087,-15.8406,3.36087,0,0.147865,10.1831,33020
-0.188153,3.83311,-14.1224,3.83311,0,-0.765575,5.87613,33021
-0.480035,3.49694,-15.6654,3.49694,0,-0.215923,4.26033,33022
5.84265,4.22209,-16.2544,4.22209,0,-1.28218,10.3955,33023
2.66759,1.86763,-14.4678,1.86763,0,-0.903477,8.39025,33024
10.0246,6.11655,-17.5305,6.11655,0,-2.33196,11.8799,33025
0.209568,2.53395,-13.3348,2.53395,0,-0.673024,5.92225,33026
9.65151,5.88297,-17.0867,5.88297,0,-1.87949,12.1454,33027
-1.40267,8.60842,-25.4598,8.60842,0,1.2428,-1.13259,33028
10.3251,-41.3612,-36.1376,-41.3612,0,-0.234604,-12.7921,33029
-2.11733,10.9329,-31.1019,10.9329,0,1.6628,-1.2396,33030
-12.4494,-14.6826,-37.8836,-14.6826,0,-2.36262,-13.4763,33031
11.1053,6.51877,-32.4018,6.51877,0,3.42419,-5.08709,33032
-4.37175,-22.0291,-10.7638,-22.0291,0,1.79173,-10.1317,33033
5.03777,4.10432,-20.4374,4.10432,0,-1.05068,9.66176,33034
10.3134,-30.6159,-16.7145,-30.6159,0,0.691084,-12.7088,33035
18.5494,19.277,-55.4235,19.277,0,4.16793,-18.4278,33036
-2.02132,6.54269,-25.5247,6.54269,0,1.03605,0.0624401,33037
3.56227,-7.13632,-5.91395,-7.13632,0,1.6219,-10.7307,33038
4.23719,3.39318,-27.059,3.39318,0,0.785305,3.17595,33039
-1.72911,5.02016,-24.7228,5.02016,0,0.713923,0.868295,33040
4.70637,-10.5959,-12.8255,-10.5959,0,2.22079,-10.0575,33041
-10.3488,-9.70844,-4.72631,-9.70844,0,0.571111,-10.7905,33042
1.98288,2.40483,-14.2876,2.40483,0,0.292884,8.05821,33043
10.4729,3.66396,-15.9765,3.66396,0,-2.40241,12.1059,33044
16.233,2.01157,-35.2709,2.01157,0,3.39221,-7.64776,33045
4.90359,3.33412,-15.4108,3.33412,0,0.104315,10.0629,33046
-8.60177,-9.08473,-4.82643,-9.08473,0,0.0341453,-11.1218,33047
-2.06354,12.2726,-30.0483,12.2726,0,1.17794,-1.61367,33048
-0.540501,3.89496,-17.0954,3.89496,0,-0.111299,3.39235,33049
2.91415,-6.24387,-5.44289,-6.24387,0,1.7702,-10.4776,33050
2.98963,2.30741,-15.3285,2.30741,0,-0.0114214,9.02969,33051
1.6508,2.15602,-14.0614,2.15602,0,-0.260251,7.70545,33052
-17.8301,24.0852,-44.4931,24.0852,0,3.91364,-17.3618,33053
0.924724,34.1776,-22.3342,34.1776,0,-1.01742,-15.6244,33054
2.32342,1.98131,-15.3139,1.98131,0,0.474079,8.56259,33055
-8.59981,-8.19246,-6.90471,-8.19246,0,-0.986224,-11.2363,33056
-16.9256,-12.8662,-26.6994,-12.8662,0,-1.91389,-12.6067,33057
14.0262,2.18963,-22.751,2.18963,0,-2.10637,12.4596,33058
1.30146,-7.25092,-6.03002,-7.25092,0,1.75965,-11.234,33059
8.77845,5.5739,-19.2606,5.5739,0,-2.50255,11.8338,33060
26.5383,39.725,-19.942,39.725,0,3.14782,-15.8899,33061
4.25439,3.42968,-17.7775,3.42968,0,-0.77652,9.61499,33062
5.88245,-7.63855,-8.28888,-7.63855,0,2.93244,-9.76704,33063
-8.44262,-8.09337,-4.72542,-8.09337,0,-0.433927,-10.9736,33064
2.93467,-5.85198,-4.81758,-5.85198,0,2.13774,-10.3968,33065
6.91771,5.02679,-16.5303,5.02679,0,-1.26794,10.89,33066
-7.01839,-8.20523,-6.58528,-8.20523,0,-0.164319,-11.269,33067
1.12898,2.61636,-14.4575,2.61636,0,-0.525459,5.31766,33068
26.1091,-14.5348,-52.829,-14.5348,0,-1.51875,-14.5027,33069
16.724,-3.74285,-14.8273,-3.74285,0,3.23918,-8.65924,33070
1.9013,-6.3315,-6.878,-6.3315,0,1.06132,-10.3246,33071
-15.6755,26.7871,-43.9768,26.7871,0,4.55421,-17.7699,33072
-1.77065,6.43193,-23.2914,6.43193,0,0.610688,0.218608,33073
0.0414533,2.68103,-19.349,2.68103,0,1.07239,2.95459,33074
2.5028,2.10531,-14.0514,2.10531,0,-0.35945,8.25234,33075
10.3305,6.80809,-16.301,6.80809,0,-1.7559,12.7318,33076
-1.50498,3.25564,-15.3683,3.25564,0,0.274151,4.78045,33077
-2.23097,9.0595,-26.8792,9.0595,0,1.29688,0.61495,33078
8.64981,8.35534,-32.7704,8.35534,0,3.49006,-5.36602,33079
-6.93319,-12.8639,-7.00344,-12.8639,0,0.41852,-11.0585,33080
0.287895,1.76929,-14.317,1.76929,0,0.562336,5.46275,33081
0.0291131,2.51569,-15.2694,2.51569,0,0.380624,4.89276,33082
3.10018,1.18212,-18.5698,1.18212,0,0.785464,8.26051,33083
0.839074,10.5323,-25.403,10.5323,0,1.59816,-1.98507,33084
7.26818,4.76225,-16.456,4.76225,0,-0.354534,11.0556,33085
-10.6029,-9.79498,-5.08677,-9.79498,0,-0.704399,-10.5314,33086
7.46138,7.69166,-20.4293,7.69166,0,-1.75882,10.2394,33087
4.06008,11.4103,-27.2468,11.4103,0,2.88853,-3.83201,33088
2.81304,1.82821,-15.5972,1.82821,0,-0.139982,8.74638,33089
7.20392,3.19485,-32.2903,3.19485,0,3.50769,-6.25928,33090
1.55816,4.08061,-8.70366,4.08061,0,0.131666,2.93684,33091
2.93436,10.0529,-32.7867,10.0529,0,1.97939,-3.09834,33092
-9.06194,-9.23033,-6.48557,-9.23033,0,-0.620034,-10.6016,33093
-2.69063,5.11844,-21.5034,5.11844,0,0.706948,0.309977,33094
-9.02649,-8.87493,-3.41091,-8.87493,0,-0.496841,-10.4433,33095
-24.8533,-24.9566,-25.5627,-24.9566,0,-1.221,-12.7941,33096
-0.767383,3.48975,-20.4575,3.48975,0,0.778719,2.32313,33097
1.82728,-0.657048,-12.2045,-0.657048,0,0.926043,6.06113,33098
3.63801,4.07262,-21.4636,4.07262,0,-1.40131,7.81026,33099
3.63224,-6.9245,-6.6005,-6.9245,0,1.12529,-11.0411,33100
4.78639,3.75373,-16.0405,3.75373,0,-1.37601,10.0295,33101
0.774181,2.2229,-13.0082,2.2229,0,0.0935762,6.56139,33102
1.89463,32.8501,-25.9915,32.8501,0,-1.20069,-15.541,33103
0.442235,48.9768,-0.626036,48.9768,0,0.225334,-16.1081,33104
3.73923,-4.98273,-7.71964,-4.98273,0,3.19646,-10.4478,33105
0.679986,2.55497,-13.9443,2.55497,0,0.23998,7.15133,33106
7.5931,6.45396,-16.4973,6.45396,0,-0.0909511,11.7387,33107
2.63522,1.9579,-15.9352,1.9579,0,-1.20071,9.02286,33108
5.02091,-6.43853,-10.6432,-6.43853,0,2.92326,-10.0179,33109
0.189637,2.36001,-17.4543,2.36001,0,1.27916,3.14733,33110
8.0104,6.20215,-18.6463,6.20215,0,-1.58315,11.4263,33111
-7.70247,-18.1603,-8.91033,-18.1603,0,1.52638,-10.5118,33112
3.47198,-7.38859,-6.59954,-7.38859,0,1.43633,-11.0725,33113
7.47791,5.17657,-16.3547,5.17657,0,-0.499266,11.2748,33114
10.8952,11.3826,-23.0724,11.3826,0,-1.30465,12.4835,33115
3.63088,2.51964,-18.341,2.51964,0,1.96286,-3.64425,33116
-0.300594,3.72324,-15.0235,3.72324,0,-0.623182,4.68137,33117
8.78315,7.20783,-18.6095,7.20783,0,-1.67361,10.6099,33118
-7.28942,-10.4761,-4.10618,-10.4761,0,0.193382,-10.4565,33119
-1.47507,3.44656,-18.595,3.44656,0,0.613268,3.9394,33120
7.60367,5.48615,-16.439,5.48615,0,-1.15057,11.3005,33121
5.05311,3.31586,-14.6956,3.31586,0,-0.760732,9.98413,33122
4.4347,-6.41395,-7.87892,-6.41395,0,2.69336,-10.1011,33123
-1.60742,7.12339,-24.6491,7.12339,0,0.852247,-0.332584,33124
-1.23215,9.59623,-30.6109,9.59623,0,1.46068,-0.584665,33125
-12.6873,-14.6099,-41.4417,-14.6099,0,-2.18327,-13.8457,33126
-2.04527,6.35036,-25.9302,6.35036,0,1.25406,0.403076,33127
5.19494,3.73817,-17.3541,3.73817,0,-0.386837,9.9848,33128
16.7994,-8.60908,-22.229,-8.60908,0,3.02663,-9.29346,33129
1.55139,1.9827,-13.5378,1.9827,0,-0.477356,7.59115,33130
39.468,6.05227,-46.2686,6.05227,0,3.26917,-7.99298,33131
0.278541,2.18226,-17.3208,2.18226,0,-0.957555,9.09056,33132
8.33688,5.61587,-38.2421,5.61587,0,2.85197,-7.8473,33133
5.65153,-6.07569,-8.51614,-6.07569,0,2.96904,-9.85616,33134
-8.27458,-8.08635,-6.4511,-8.08635,0,-0.669954,-11.0708,33135
-15.343,-22.7034,-36.2414,-22.7034,0,2.93651,-9.15428,33136
-0.461492,3.99201,-19.6835,3.99201,0,-0.128889,3.71675,33137
3.8356,3.41311,-17.4988,3.41311,0,-1.74175,9.82666,33138
6.64563,4.68686,-16.7119,4.68686,0,-0.618498,10.71,33139
-2.08901,10.0377,-26.7537,10.0377,0,0.853141,-1.50771,33140
1.41722,2.17955,-17.7023,2.17955,0,0.218672,4.10429,33141
9.95336,20.4531,-40.5714,20.4531,0,-1.4031,-15.0788,33142
7.92032,5.94224,-16.8152,5.94224,0,-1.5984,11.1823,33143
9.51417,23.7398,-33.9564,23.7398,0,-2.32809,-15.7213,33144
3.70545,9.90229,-26.6745,9.90229,0,2.30073,-3.51326,33145
2.94868,-5.88692,-5.3183,-5.88692,0,2.33885,-10.7633,33146
0.0174326,1.90203,-15.5996,1.90203,0,0.772882,5.05087,33147
0.478606,2.08024,-13.6141,2.08024,0,0.111544,5.80347,33148
14.4436,-1.69553,-12.729,-1.69553,0,3.6552,-8.91736,33149
-0.910647,3.67151,-18.3459,3.67151,0,0.318848,3.0047,33150
3.27944,-5.7,-4.96582,-5.7,0,2.31755,-10.2014,33151
6.85127,9.85286,-28.3005,9.85286,0,2.39611,-4.53754,33152
-23.516,21.0311,-54.3109,21.0311,0,4.732,-18.5438,33153
2.92849,-6.67729,-6.06323,-6.67729,0,1.77693,-10.974,33154
3.03964,15.7041,-52.3142,15.7041,0,-2.26163,-14.9227,33155
2.42537,2.03827,-13.9715,2.03827,0,-0.550232,8.09687,33156
-7.19256,-7.03755,-4.58891,-7.03755,0,-0.266484,-10.675,33157
4.27262,3.19006,-16.8509,3.19006,0,-0.441922,9.67744,33158
0.740987,1.73612,-12.9033,1.73612,0,-1.15469,6.92733,33159
-0.404483,2.42919,-15.3656,2.42919,0,0.623971,4.8524,33160
1.24803,2.01933,-13.3697,2.01933,0,-1.058,7.39166,33161
5.73312,36.9175,-29.8703,36.9175,0,-1.75305,-15.6491,33162
9.05642,6.55733,-17.122,6.55733,0,-1.22637,11.9892,33163
-0.0959515,10.2658,-27.4005,10.2658,0,2.30632,-2.08759,33164
-18.4465,16.9093,-45.2213,16.9093,0,4.88404,-18.9225,33165
-2.70056,2.387,-22.1518,2.387,0,1.1299,1.81935,33166
-0.397421,0.307566,-17.0037,0.307566,0,1.23251,3.74768,33167
-0.172517,5.30543,-20.5758,5.30543,0,0.0676044,1.80764,33168
14.9108,3.68057,-36.146,3.68057,0,3.06725,-7.53122,33169
0.647367,2.20973,-14.0086,2.20973,0,-0.557914,6.82139,33170
6.93819,4.49615,-16.1597,4.49615,0,-0.135368,11.0254,33171
-4.20713,10.9676,-33.2795,10.9676,0,0.614198,-0.35782,33172
8.36828,6.43783,-17.1075,6.43783,0,-1.65649,11.1852,33173
1.16648,1.18122,-13.3576,1.18122,0,0.365692,5.98251,33174
0.378529,2.2271,-13.4474,2.2271,0,0.146151,5.80589,33175
8.42935,14.5697,-29.7891,14.5697,0,1.79461,-4.21961,33176
3.79841,3.18759,-19.3139,3.18759,0,-1.42639,9.45634,33177
1.51024,2.5758,-18.4865,2.5758,0,0.19087,3.43824,33178
0.624037,3.43132,-16.0194,3.43132,0,0.29495,3.56464,33179
9.78164,6.18066,-19.7681,6.18066,0,-1.76898,11.9947,33180
-0.125052,2.94316,-18.7479,2.94316,0,-0.354272,4.27137,33181
0.89284,4.47585,-19.4914,4.47585,0,0.293563,7.47118,33182
5.38044,-5.18108,-10.5042,-5.18108,0,3.71008,-10.2141,33183
-8.15188,-7.63705,-5.88692,-7.63705,0,-0.693334,-11.4,33184
7.32114,5.08156,-18.0125,5.08156,0,-0.833861,10.4652,33185
2.64016,2.09613,-15.3318,2.09613,0,-0.0267693,8.41327,33186
0.910206,3.25033,-15.2694,3.25033,0,-0.949456,6.0401,33187
-7.99769,-9.57075,-6.75766,-9.57075,0,0.0188517,-11.0098,33188
33.4039,33.5134,-34.9956,33.5134,0,3.4187,-16.0665,33189
2.4268,12.4055,-31.6368,12.4055,0,2.58883,-2.79891,33190
7.66268,2.5966,-17.1407,2.5966,0,0.481029,10.3949,33191
-26.7523,33.223,-25.512,33.223,0,3.04373,-16.112,33192
-19.3569,22.0289,-30.125,22.0289,0,3.58855,-16.0599,33193
6.53078,4.13155,-15.7341,4.13155,0,-1.62197,10.3718,33194
-7.58995,64.8016,2.91246,64.8016,0,0.249271,-15.7516,33195
-8.46565,-23.429,-15.0528,-23.429,0,2.18391,-10.2279,33196
-1.82804,5.3149,-25.5203,5.3149,0,1.22558,0.882578,33197
-7.61121,-13.0985,-6.77562,-13.0985,0,1.00964,-11.0006,33198
0.861157,2.48341,-14.0205,2.48341,0,0.230586,7.25709,33199
6.06164,9.81739,-27.7379,9.81739,0,2.26582,-4.33951,33200
7.85343,10.669,-28.733,10.669,0,3.13444,-4.35802,33201
6.66196,11.9212,-30.738,11.9212,0,2.49548,-3.75049,33202
5.66413,11.5822,-31.6023,11.5822,0,2.28628,-3.69622,33203
7.62083,5.47171,-16.8282,5.47171,0,-0.873754,11.1147,33204
1.38925,2.30452,-14.021,2.30452,0,0.602664,7.94927,33205
-6.16892,-20.982,-15.4131,-20.982,0,1.99338,-10.7393,33206
-12.9194,-10.8988,-13.744,-10.8988,0,-1.50157,-11.3884,33207
19.7223,2.35258,-33.0869,2.35258,0,3.68257,-7.69361,33208
8.0762,5.58219,-26.3368,5.58219,0,3.39434,-5.17104,33209
16.3674,57.6896,0.588964,57.6896,0,-0.357148,-16.0902,33210
-0.275891,4.63981,-16.054,4.63981,0,0.288289,0.197767,33211
8.46396,9.04531,-30.157,9.04531,0,2.68669,-5.08321,33212
1.31927,-14.3386,-17.2298,-14.3386,0,0.547838,-11.6262,33213
-8.80577,-8.95863,-5.39323,-8.95863,0,-0.00064909,-11.448,33214
1.75353,-6.30022,-6.56271,-6.30022,0,1.33756,-10.671,33215
10.2286,39.3021,-26.5732,39.3021,0,-1.56974,-15.8259,33216
-8.81072,-8.56373,-5.48893,-8.56373,0,-0.201437,-11.3303,33217
9.72975,6.32045,-18.4055,6.32045,0,-1.63306,11.9396,33218
21.8142,-37.0442,-44.6658,-37.0442,0,-0.98705,-13.8784,33219
3.84579,11.0545,-34.1609,11.0545,0,1.93425,-2.82298,33220
10.7993,2.24638,-38.3696,2.24638,0,3.54392,-6.81966,33221
11.2777,-6.05347,-11.0928,-6.05347,0,3.16662,-9.08216,33222
3.07385,1.60261,-14.9874,1.60261,0,0.355793,8.73845,33223
0.0870809,3.4315,-13.7033,3.4315,0,0.673221,7.2043,33224
3.95966,-4.94321,-7.60628,-4.94321,0,3.33684,-10.3986,33225
-1.11265,2.94408,-18.9037,2.94408,0,0.75271,2.45025,33226
-0.139663,2.6085,-13.8114,2.6085,0,-0.0605839,5.34738,33227
-10.7046,24.8379,-53.4951,24.8379,0,5.20747,-20.1649,33228
-0.435722,13.2174,-40.6516,13.2174,0,1.81832,-1.05399,33229
7.57049,5.4137,-16.0417,5.4137,0,-0.744422,11.458,33230
-13.8754,-18.5512,-12.761,-18.5512,0,-0.565404,-12.3104,33231
-19.4259,-24.7645,-54.4979,-24.7645,0,-2.12897,-13.5959,33232
24.4529,57.9344,-1.36001,57.9344,0,2.15165,-15.6874,33233
6.42189,4.55584,-16.1681,4.55584,0,-1.45129,10.309,33234
10.7002,6.58634,-23.3905,6.58634,0,-0.751133,10.8774,33235
-1.66563,2.93723,-12.7106,2.93723,0,0.263567,4.04829,33236
-1.10295,5.51263,-31.3746,5.51263,0,1.40437,2.23029,33237
8.30036,65.3874,13.2784,65.3874,0,1.31684,-15.8482,33238
-0.948643,4.56559,-20.1171,4.56559,0,-0.216965,2.93221,33239
2.55912,2.09913,-15.0906,2.09913,0,-0.0578426,8.33035,33240
-1.67777,4.78537,-19.0191,4.78537,0,0.318222,2.07881,33241
18.1761,1.62822,-33.4296,1.62822,0,3.32918,-7.85585,33242
0.492013,2.35751,-13.2498,2.35751,0,-0.728866,6.31427,33243
6.76073,5.10427,-17.0929,5.10427,0,-1.23177,10.5329,33244
4.83623,3.2832,-15.1637,3.2832,0,-0.580882,9.94687,33245
-0.712639,4.15066,-22.3972,4.15066,0,0.808369,1.79435,33246
2.25684,38.8938,-27.3211,38.8938,0,-1.08169,-15.5935,33247
-0.402806,2.93419,-24.5091,2.93419,0,1.03714,4.80488,33248
9.2028,5.8059,-35.4491,5.8059,0,2.96862,-8.00041,33249
9.70865,-11.3905,-15.1502,-11.3905,0,0.605441,-11.7003,33250
8.58827,7.53297,-14.1953,7.53297,0,-0.607569,12.6516,33251
9.3836,6.76125,-19.3972,6.76125,0,-1.74018,11.7101,33252
-1.99445,7.47828,-24.7138,7.47828,0,0.932504,-0.215607,33253
-4.93382,5.3048,-17.8715,5.3048,0,0.263779,1.68754,33254
8.60858,8.01783,-33.8007,8.01783,0,-1.71261,-14.8759,33255
4.21357,-8.10039,-5.96121,-8.10039,0,1.68356,-9.85245,33256
0.744736,-5.62835,-4.54276,-5.62835,0,2.10094,-11.2363,33257
-0.888066,6.31348,-23.5076,6.31348,0,0.963668,-0.480444,33258
5.2537,4.24657,-21.7702,4.24657,0,-1.39655,9.54836,33259
-11.4742,-20.9334,-13.5276,-20.9334,0,2.12852,-10.2472,33260
3.1701,-8.58025,-5.46641,-8.58025,0,2.00866,-11.9343,33261
17.7164,62.3703,12.0762,62.3703,0,-0.017386,-16.1059,33262
6.10375,-4.61119,-5.82853,-4.61119,0,3.41732,-9.60538,33263
1.03246,2.66993,-15.2981,2.66993,0,-0.367007,6.52484,33264
-8.90344,-9.0307,-8.71686,-9.0307,0,-0.88418,-11.3626,33265
2.61633,2.11919,-14.8679,2.11919,0,-0.716514,8.39108,33266
-9.40273,-9.03598,-5.38679,-9.03598,0,0.183453,-11.4562,33267
2.77555,-4.4855,-5.67101,-4.4855,0,2.9211,-11.1584,33268
3.56415,-6.23845,-7.11067,-6.23845,0,2.47459,-10.4477,33269
3.56098,2.21808,-14.6305,2.21808,0,0.0594704,9.15417,33270
-7.51302,-10.8143,-12.2355,-10.8143,0,-0.968135,-11.067,33271
-9.49367,-10.1079,-8.4751,-10.1079,0,-0.59859,-11.674,33272
7.87809,8.99748,-30.0779,8.99748,0,2.93825,-4.87127,33273
2.59577,1.67443,-14.9124,1.67443,0,0.551706,8.38398,33274
-6.03404,-27.6288,-19.8399,-27.6288,0,2.37286,-9.96812,33275
12.4577,54.0528,11.0071,54.0528,0,1.54487,-16.0251,33276
-1.33471,4.58806,-24.1041,4.58806,0,0.778965,1.27266,33277
10.4416,2.56313,-37.2392,2.56313,0,3.12981,-7.46123,33278
6.54304,9.48148,-27.1712,9.48148,0,2.61715,-4.28596,33279
3.29681,-6.00113,-6.32227,-6.00113,0,2.4264,-10.6658,33280
10.0676,3.35955,-47.1815,3.35955,0,2.77107,-7.75209,33281
-2.26533,5.6866,-24.3352,5.6866,0,1.05079,0.557858,33282
15.9683,2.67145,-22.0362,2.67145,0,3.20608,-8.69125,33283
-8.4686,-8.02601,-5.08086,-8.02601,0,0.293205,-11.1506,33284
13.9702,21.0172,-50.7281,21.0172,0,4.49489,-19.6084,33285
7.96,5.47692,-32.994,5.47692,0,3.29003,-6.02557,33286
-0.683838,2.90354,-15.7071,2.90354,0,0.287479,4.24925,33287
1.70815,2.34744,-14.2956,2.34744,0,0.361486,7.80032,33288
-18.9029,34.1613,-53.5836,34.1613,0,3.97587,-17.3609,33289
-0.266275,3.14837,-15.3655,3.14837,0,-0.0462894,4.53331,33290
4.39675,2.76149,-17.7923,2.76149,0,0.712042,9.52926,33291
28.091,2.11595,-31.7122,2.11595,0,2.81564,-8.20445,33292
0.994641,4.22282,-14.6036,4.22282,0,-0.724926,4.71841,33293
-2.34972,7.20705,-24.9977,7.20705,0,0.930918,-0.206872,33294
-0.910889,9.58165,-27.246,9.58165,0,2.54956,-2.62578,33295
0.164865,2.24648,-17.6796,2.24648,0,1.00565,5.44206,33296
-8.12265,-9.48239,-4.57772,-9.48239,0,0.0704078,-10.7799,33297
-7.4306,-7.38894,-5.88542,-7.38894,0,-0.672137,-10.7912,33298
0.68413,2.06717,-15.7635,2.06717,0,0.359045,5.26787,33299
-17.4268,45.9716,14.1582,45.9716,0,1.21097,-15.3013,33300
3.78056,1.8736,-19.0322,1.8736,0,-1.50614,9.18216,33301
-5.63184,-18.7891,-10.2078,-18.7891,0,1.73304,-10.62,33302
-11.2478,-9.89229,-5.13814,-9.89229,0,0.343144,-10.7109,33303
-11.7151,-10.8835,-10.4052,-10.8835,0,-0.787828,-12.2698,33304
7.01561,6.62628,-16.5231,6.62628,0,-0.369173,11.9569,33305
5.20759,-7.84549,-11.308,-7.84549,0,0.663432,-11.449,33306
28.9131,-6.84379,-26.6256,-6.84379,0,2.82865,-8.79436,33307
-9.24242,-8.61969,-5.69986,-8.61969,0,-0.810574,-11.6667,33308
0.103924,2.60405,-13.3612,2.60405,0,-0.369617,5.72267,33309
0.250618,1.64442,-14.9522,1.64442,0,0.798468,5.30995,33310
0.700816,-8.71006,-6.7989,-8.71006,0,1.93502,-11.2209,33311
2.98573,-7.25922,-6.39961,-7.25922,0,1.69391,-11.063,33312
12.5361,7.83229,-20.7923,7.83229,0,-1.98407,11.722,33313
13.3948,-26.5211,-28.5705,-26.5211,0,-1.58398,-13.6812,33314
-0.67699,-9.56272,-9.25077,-9.56272,0,1.15923,-11.3004,33315
5.53577,-5.33096,-9.97364,-5.33096,0,3.75458,-9.89069,33316
1.40648,3.43337,-15.9466,3.43337,0,0.526106,7.53721,33317
15.8412,2.61424,-35.5747,2.61424,0,3.20295,-7.55939,33318
7.7119,4.89832,-13.9899,4.89832,0,0.04709,11.5706,33319
0.807261,9.36483,-28.3775,9.36483,0,1.60249,-2.54419,33320
2.79019,-7.94348,-8.61947,-7.94348,0,1.07131,-11.1177,33321
-8.88745,-9.45294,-4.15988,-9.45294,0,0.0775125,-10.6216,33322
